Affordability Data: 1-Yr Change,Affordability Data: Foreclosures,Affordability Data: Homes For Sale,Affordability Data: Homes For Sale By Owner,Affordability Data: Homes Recently Sold,Affordability Data: Median 2-Bedroom Home Value,Affordability Data: Median 3-Bedroom Home Value,Affordability Data: Median 4-Bedroom Home Value,Affordability Data: Median Condo Value,Affordability Data: Median List Price,Affordability Data: Median List Price Per Sq Ft,Affordability Data: Median Sale Price,Affordability Data: Median Single Family Home Value,Affordability Data: Median Value Per Sq Ft,Affordability Data: New Construction,Affordability Data: Percent Homes Decreasing,Affordability Data: Percent Listing Price Reduction,Affordability Data: Property Tax,Affordability Data: Turnover (Sold Within Last Yr),Affordability Data: Zillow Home Value Index,BuiltYear: 1900-1919,BuiltYear: 1920-1939,BuiltYear: 1940-1959,BuiltYear: 1960-1979,BuiltYear: 1980-1999,BuiltYear: <1900,BuiltYear: >2000,Census Summary-AgeDecade: 0s,Census Summary-AgeDecade: 10s,Census Summary-AgeDecade: 20s,Census Summary-AgeDecade: 30s,Census Summary-AgeDecade: 40s,Census Summary-AgeDecade: 50s,Census Summary-AgeDecade: 60s,Census Summary-AgeDecade: >=70s,Census Summary-CommuteTime: 10-20min,Census Summary-CommuteTime: 20-30min,Census Summary-CommuteTime: 30-45min,Census Summary-CommuteTime: 45-60min,Census Summary-CommuteTime: <10min,Census Summary-CommuteTime: >=60min,Census Summary-HomeSize: 1000-1400sqft,Census Summary-HomeSize: 1400-1800sqft,Census Summary-HomeSize: 1800-2400sqft,Census Summary-HomeSize: 2400-3600sqft,Census Summary-HomeSize: <1000sqft,Census Summary-HomeSize: >3600sqft,Census Summary-HomeType: Condo,Census Summary-HomeType: Other,Census Summary-HomeType: SingleFamily,Census Summary-Household: NoKids,Census Summary-Household: WithKids,Census Summary-Occupancy: Own,Census Summary-Occupancy: Rent,Census Summary-RelationshipStatus: Divorced-Female,Census Summary-RelationshipStatus: Divorced-Male,Census Summary-RelationshipStatus: Married-Female,Census Summary-RelationshipStatus: Married-Male,Census Summary-RelationshipStatus: Single-Female,Census Summary-RelationshipStatus: Single-Male,Census Summary-RelationshipStatus: Widowed-Female,Census Summary-RelationshipStatus: Widowed-Male,Homes & Real Estate Data: Avg Year Built,Homes & Real Estate Data: Condos,Homes & Real Estate Data: Median Home Size (Sq Ft),Homes & Real Estate Data: Owners,Homes & Real Estate Data: Renters,Homes & Real Estate Data: Single-Family Homes,People Data: Average Commute Time (Minutes),People Data: Average Household Size,People Data: Homes With Kids,People Data: Median Age,People Data: Median Household Income,People Data: Single Females,People Data: Single Males,city,id_x,latitude,longitude,name,state,url,zindex,id_y
0.085,,0.0,,0.0,456700.0,554900.0,663600.0,415200.0,0.0,399.0,438000.0,564600.0,0.0,,0.07,0.0,3100.0,0.09,433700.0,0.02969348659,0.0641762452107,0.0536398467432,0.179118773946,0.545019157088,,0.124521072797,0.0518810272909,0.0395524329951,0.269916179752,0.223412895544,0.164241951127,0.115408574425,0.045919775428,0.0896671634377,0.309330622667,0.241739425072,0.187320372959,0.0822699412487,0.139659835545,0.0396798025086,0.311394891945,0.109037328094,0.0667976424361,0.0284872298624,0.420432220039,0.0432220039292,0.828703703704,0.114814814815,0.0564814814814,0.907849039129,0.0921509608706,0.4170807,0.5829193,0.0533313579411,0.0464315949881,0.177637148662,0.177577886895,0.235569759567,0.25132915679,0.0454791737216,0.0126439214358,1984.0,0.828703703704,1130.0,0.4170807,0.5829193,0.0564814814814,24.5455216521,1.72554050414,0.0921509608706,38.0,56074.1444695,0.235569759567,0.25132915679,Seattle,272022.0,47.634921,-122.34161,Westlake,Washington,http://www.zillow.com/local-info/WA-Seattle/Westlake/r_272022/,406900.0,272022
0.108,,0.0,,0.0,439400.0,554900.0,663600.0,367200.0,0.0,0.0,0.0,564600.0,0.0,,0.0,0.0,3362.0,0.091,508000.0,0.0366748166259,0.0586797066014,0.178484107579,0.322738386308,0.264058679707,,0.136919315403,0.0786046639182,0.0654996206339,0.217858546708,0.21963745395,0.155445046758,0.113138866289,0.0551534376057,0.0946623641366,0.354638071684,0.231774390019,0.165119412351,0.0804356920503,0.134241999188,0.0337904347077,,,,,,,0.552338530067,0.211581291759,0.236080178174,0.844452134923,0.155547865077,0.4778679,0.5221321,0.0745935903391,0.0420766888579,0.22108685555,0.218122516385,0.161030087217,0.240381896062,0.0317964597203,0.0109119058678,1967.0,0.552338530067,1520.0,0.4778679,0.5221321,0.236080178174,23.6381885743,1.92570333873,0.155547865077,38.0,51228.6050056,0.161030087217,0.240381896062,Seattle,250939.0,47.64247,-122.379722,Interbay,Washington,http://www.zillow.com/local-info/WA-Seattle/Interbay/r_250939/,,250939
0.072,,0.0,,0.0,629400.0,1283500.0,1707700.0,467900.0,0.0,551.0,900000.0,1420700.0,0.0,,0.146,0.0,7570.0,0.074,1041000.0,0.104272634791,0.204476093591,0.168870803662,0.324008138352,0.12004069176,,0.0752797558494,0.0868957251298,0.0681182580903,0.120655213744,0.146823811426,0.143627646824,0.167199360767,0.0910906911706,0.175589292849,0.386012715713,0.286557674841,0.204359673025,0.0399636693915,0.05540417802,0.02770208901,0.173793859649,0.104166666667,0.168859649123,0.220394736842,0.174342105263,0.152412280702,0.366400797607,0.0528414755732,0.580757726819,0.84025439581,0.15974560419,0.58046407,0.41953593,0.0725751752204,0.0293918155098,0.257743612932,0.258874067375,0.171829075288,0.126158715804,0.0689577210038,0.0144698168664,1960.0,0.366400797607,1980.0,0.58046407,0.41953593,0.580757726819,24.4100817439,1.86,0.15974560419,44.0,75034.0,0.171829075288,0.126158715804,Seattle,251186.0,47.632468,-122.284761,Madison Park,Washington,http://www.zillow.com/local-info/WA-Seattle/Madison-Park/r_251186/,988600.0,251186
0.103,,0.0,,0.0,486300.0,787000.0,994400.0,228200.0,0.0,383.0,623500.0,882800.0,0.0,,0.098,0.0,5441.0,0.058,720500.0,,0.0477346278317,0.5428802589,0.334951456311,0.042071197411,,0.0323624595469,0.113423180785,0.0898490172766,0.103874265033,0.136054591062,0.175117333099,0.133558104326,0.0919122819224,0.156211226496,0.267549888641,0.299555659177,0.174542154491,0.122425140029,0.0808053674088,0.0551217902531,0.140697186056,0.168836623267,0.217135657287,0.234775304494,0.172616547669,0.0655186896262,0.299281723863,0.0135674381484,0.68675179569,0.732860655839,0.267139344161,0.7927402,0.2072598,0.0591671843426,0.0258394809866,0.302564399286,0.310487408994,0.124520344059,0.12288951386,0.0458146204569,0.00871704801454,1952.0,0.299281723863,1860.0,0.7927402,0.2072598,0.68675179569,27.3646075612,2.2490563967,0.267139344161,42.0,60819.3416498,0.124520344059,0.12288951386,Seattle,343996.0,47.683937,-122.27431,View Ridge,Washington,http://www.zillow.com/local-info/WA-Seattle/View-Ridge/r_343996/,656000.0,343996
0.045,,0.0,,0.0,506200.0,679800.0,735000.0,367200.0,0.0,358.0,700000.0,704800.0,0.0,,0.077,0.0,5174.0,0.065,692400.0,0.35412605588,0.384015594542,0.103963612736,0.0480831708901,0.0636777128005,0.0071474983755,0.0389863547758,0.116953401486,0.127671343609,0.0968015191573,0.182584805421,0.192256239217,0.142134068639,0.0639011412051,0.0776974812652,0.248828508038,0.283165710314,0.27118406461,0.0751223140167,0.0628211872742,0.0588782157464,0.119686069326,0.19359058208,0.284499672989,0.257684761282,0.0555918901242,0.0863309352517,0.0422885572139,0.0652985074626,0.892412935323,0.710836418366,0.289163581634,0.6769953,0.3230047,0.0568896610208,0.0680789252694,0.223158042426,0.214509935811,0.190381318076,0.184966811854,0.0483492585539,0.0136660469895,1923.0,0.0422885572139,2070.0,0.6769953,0.3230047,0.892412935323,28.4360989963,2.45648540617,0.289163581634,37.0,53005.8572678,0.190381318076,0.184966811854,Seattle,344028.0,47.581626,-122.289299,Mount Baker,Washington,http://www.zillow.com/local-info/WA-Seattle/Mt.-Baker/r_344028/,665200.0,344028
0.116,,0.0,,0.0,446100.0,583600.0,663600.0,505100.0,0.0,389.0,417700.0,553700.0,0.0,,0.069,0.0,3834.0,0.07,538500.0,0.343079922027,0.0857699805068,0.0633528265107,0.0292397660818,0.14522417154,0.0389863547758,0.294346978557,0.0714199991428,0.0721314988642,0.218480133728,0.266676096181,0.152067206721,0.0856285628563,0.0442818567571,0.0893146457503,0.356292845197,0.261116012081,0.181144437706,0.0785778610943,0.0804065354432,0.0424623084793,0.256565656566,0.280808080808,0.147474747475,0.0757575757575,0.192929292929,0.0272727272727,0.359848484848,0.157196969697,0.482954545455,0.87801784852,0.12198215148,0.4287934,0.5712066,0.0903992139031,0.0477736888752,0.130006550807,0.142612038072,0.238244190975,0.285829062464,0.0507870602289,0.0143481946746,1944.0,0.359848484848,1464.0,0.4287934,0.5712066,0.482954545455,25.2493016118,1.92350519511,0.12198215148,37.0,38834.556313,0.238244190975,0.285829062464,Seattle,344013.0,47.615917,-122.306364,Central District,Washington,http://www.zillow.com/local-info/WA-Seattle/Central/r_344013/,477500.0,344013
0.092,,0.0,,0.0,476400.0,654800.0,793600.0,465300.0,0.0,411.0,665000.0,667300.0,0.0,,0.111,0.0,4647.0,0.071,615000.0,0.284990500317,0.115262824573,0.131095630146,0.0994300189993,0.193793540215,0.016466117796,0.158961367954,0.0863147576412,0.0805268305871,0.193839870469,0.246582865849,0.173021016517,0.0971526680533,0.0494685827698,0.0730934081139,0.392020071418,0.236953730838,0.16552897121,0.0807049696733,0.0969218946784,0.0278703621821,0.233716475096,0.252873563218,0.190293742018,0.12196679438,0.174329501916,0.0191570881226,0.21536600121,0.113732607381,0.67090139141,0.825672970127,0.174327029873,0.56882479,0.43117521,0.0836262362946,0.0433442683772,0.150368081388,0.178141140174,0.233824922137,0.253423059274,0.0451153549496,0.0121569374066,1949.0,0.21536600121,1540.0,0.56882479,0.43117521,0.67090139141,23.7538598294,2.1006134303,0.174327029873,36.0,48395.1559785,0.233824922137,0.253423059274,Seattle,344012.0,47.626805,-122.294018,Madison Valley,Washington,http://www.zillow.com/local-info/WA-Seattle/Madison-Valley/r_344012/,571800.0,344012
0.089,,0.0,,0.0,553500.0,747400.0,871600.0,367200.0,0.0,428.0,735000.0,746700.0,0.0,,0.091,0.0,5264.0,0.052,741200.0,0.504555010511,0.219341275403,0.131044148563,0.0301331464611,0.0651716888577,,0.0455501051156,0.105125038525,0.10071625664,0.105034681557,0.201555503182,0.189541797349,0.156366866694,0.0573524538153,0.0843074022372,0.37586071704,0.265369616148,0.153290622558,0.0653024382325,0.118035978379,0.0221406276417,0.158596491228,0.232280701754,0.263859649123,0.198596491228,0.0828070175438,0.0617543859649,0.0197817189631,0.0920873124146,0.888130968622,0.74169162529,0.25830837471,0.76258147,0.23741853,0.0693746819312,0.0452452422426,0.240718769955,0.241093901492,0.158313611344,0.191504822233,0.0438598759583,0.00988909484346,1918.0,0.0197817189631,1850.0,0.76258147,0.23741853,0.888130968622,22.8266304265,2.34672932621,0.25830837471,38.0,72161.4766865,0.158313611344,0.191504822233,Seattle,251187.0,47.61269,-122.288998,Madrona,Washington,http://www.zillow.com/local-info/WA-Seattle/Madrona/r_251187/,695800.0,251187
0.157,,0.0,,0.0,247800.0,288300.0,320000.0,367200.0,0.0,233.0,307000.0,282700.0,0.0,,0.056,0.0,1932.0,0.059,282000.0,0.242814667988,0.113974231913,0.279484638256,0.0604558969276,0.0941526263627,0.0792864222001,0.129831516353,0.177831584611,0.127253161151,0.181598062954,0.183481302125,0.127791229486,0.0963142319075,0.0400860909335,0.0656443368308,0.275952693824,0.203022339028,0.19185282523,0.120893561104,0.12023653088,0.0880420499343,0.289156626506,0.171686746988,0.128514056225,0.0662650602409,0.314257028112,0.0220883534136,0.0333041191936,0.191936897458,0.774758983348,0.711726384365,0.288273615635,0.45121951,0.54878049,0.0533285612026,0.0486757337151,0.249821045097,0.262705798139,0.114531138153,0.243378668576,0.0218324982105,0.00572655690766,1941.0,0.0333041191936,1270.0,0.45121951,0.54878049,0.774758983348,28.1550591327,2.96,0.288273615635,32.0,30917.0,0.114531138153,0.243378668576,Seattle,251971.0,47.52986,-122.321972,South Park,Washington,http://www.zillow.com/local-info/WA-Seattle/South-Park/r_251971/,253300.0,251971
0.108,,0.0,,0.0,324700.0,401200.0,458300.0,314200.0,0.0,305.0,408300.0,394700.0,0.0,,0.041,0.0,2467.0,0.096,358000.0,0.216708542714,0.14824120603,0.123115577889,0.0672110552763,0.195351758794,,0.246231155779,0.122011469182,0.0850950400447,0.187289294018,0.215575777918,0.195587297923,0.0962547805905,0.0570835856864,0.0411027546366,0.340303932155,0.268937911755,0.173123375084,0.0671892107471,0.0898571390947,0.0605884311638,0.295729764181,0.189929891651,0.117272147865,0.0478011472275,0.328234544296,0.0152963671128,0.265905383361,0.201740076128,0.532354540511,0.800777562419,0.199222437581,0.54237511,0.45762489,0.0949819289893,0.0605076354376,0.202268616625,0.214033303875,0.159292553983,0.236983329057,0.0252287780449,0.0067038539875,1961.0,0.265905383361,1220.0,0.54237511,0.45762489,0.532354540511,25.7459943826,2.23546884965,0.199222437581,35.0,47996.1804771,0.159292553983,0.236983329057,Seattle,344032.0,47.562584,-122.363922,North Delridge,Washington,http://www.zillow.com/local-info/WA-Seattle/North-Delridge/r_344032/,325500.0,344056
0.101,,0.0,,0.0,372000.0,468900.0,568100.0,210200.0,0.0,296.0,450000.0,494100.0,0.0,,0.046,0.0,3879.0,0.054,479300.0,0.0135135135135,0.133445945946,0.513513513514,0.146114864865,0.139358108108,,0.0532094594594,0.0934185410881,0.100049896536,0.180609748642,0.190477377676,0.164939982425,0.118347342045,0.0594977765134,0.0926593350749,0.286100168756,0.283565801941,0.191156649104,0.129289103436,0.0556638670143,0.0542244097497,0.203735144312,0.249575551783,0.235993208829,0.137521222411,0.15025466893,0.0195246179966,0.0874493927125,0.0639676113359,0.848582995951,0.779345512796,0.220654487204,0.60543468,0.39456532,0.0703449689022,0.0526159940858,0.243371823924,0.24193545795,0.168884094306,0.177900454816,0.0374507818652,0.00749642415184,1952.0,0.0874493927125,1610.0,0.60543468,0.39456532,0.848582995951,27.9576139585,2.20109235964,0.220654487204,37.0,46571.7550476,0.168884094306,0.177900454816,Seattle,271915.0,47.7065,-122.298032,Meadowbrook,Washington,http://www.zillow.com/local-info/WA-Seattle/Meadowbrook/r_271915/,439700.0,271915
0.087,,0.0,,0.0,291700.0,344100.0,396600.0,367200.0,0.0,247.0,380000.0,351800.0,0.0,,0.008,0.0,2611.0,0.068,349600.0,0.050922509225,0.112915129151,0.264944649446,0.183763837638,0.29667896679,,0.090774907749,0.163463520302,0.150049103011,0.124564033964,0.170953245042,0.197901300927,0.0966369489046,0.0508862790425,0.0455455688069,0.350985211165,0.248472474676,0.166316786565,0.10526484217,0.0630808223036,0.0658798631201,0.262258543834,0.215453194651,0.223625557206,0.0802377414561,0.208766716196,,0.0426332288401,0.154231974922,0.797492163009,0.655892555856,0.344107444144,0.70591705,0.29408295,0.071628515092,0.0492785831827,0.253802670853,0.253392933152,0.144771335864,0.191872607377,0.0246319985255,0.0106213559533,1965.0,0.0426332288401,1460.0,0.70591705,0.29408295,0.797492163009,26.9784290383,3.04056589442,0.344107444144,33.0,51687.1279909,0.144771335864,0.191872607377,Seattle,344034.0,47.546367,-122.35274,Riverview,Washington,http://www.zillow.com/local-info/WA-Seattle/Riverview/r_344034/,325300.0,344034
0.082,,0.0,,0.0,440400.0,610100.0,735800.0,367200.0,0.0,313.0,0.0,635000.0,0.0,,0.023,0.0,4867.0,0.061,635000.0,0.109540636042,0.10777385159,0.504416961131,0.159893992933,0.0653710247349,,0.0459363957597,0.147144309281,0.129677404192,0.114552555246,0.145911390446,0.163207508368,0.120891266156,0.0539233063769,0.124692259933,0.218883766249,0.25882133037,0.266748877008,0.137999193121,0.0696132138746,0.047933619378,0.125552608311,0.159151193634,0.258178603006,0.296198054819,0.0583554376657,0.100795755968,,0.0565723793677,0.942595673877,0.686243625025,0.313756374975,0.70259327,0.29740673,0.0486820447133,0.039925358696,0.300702608527,0.270939847423,0.125323076893,0.14880934073,0.0521065357525,0.013511187266,1951.0,0.249622896546,2160.0,0.70259327,0.29740673,0.942595673877,29.1228837392,2.73944314006,0.313756374975,37.0,52946.5155165,0.125323076893,0.14880934073,Seattle,271977.0,47.547011,-122.259808,Seward Park,Washington,http://www.zillow.com/local-info/WA-Seattle/Seward-Park/r_271977/,590400.0,271977
0.093,,0.0,,0.0,680300.0,901700.0,992300.0,367200.0,0.0,445.0,705000.0,905900.0,0.0,,0.03,0.0,6767.0,0.051,880300.0,0.279082774049,0.517337807606,0.102908277405,0.0290827740492,0.0503355704697,,0.0156599552572,0.115789473684,0.095,0.113947368421,0.211578947368,0.157894736842,0.187105263158,0.0586842105263,0.06,0.398841139546,0.210043457267,0.157894736842,0.0676001931434,0.123611781748,0.0420086914534,0.122927387078,0.189251000572,0.309319611206,0.260148656375,0.060606060606,0.0543167524299,0.09220636663,0.0482985729966,0.859495060373,0.710474951204,0.289525048796,0.82101167,0.17898833,0.0688791484033,0.0331872260488,0.280212899186,0.26737633062,0.129931120852,0.190043832185,0.0272385723231,0.00313087038197,1924.0,0.09220636663,2050.0,0.82101167,0.17898833,0.859495060373,23.4736842105,2.45,0.289525048796,37.0,101319.0,0.129931120852,0.190043832185,Seattle,271923.0,47.64087,-122.308456,Montlake,Washington,http://www.zillow.com/local-info/WA-Seattle/Montlake/r_271923/,829800.0,271923
0.151,,0.0,,0.0,252100.0,554900.0,663600.0,216800.0,0.0,239.0,0.0,405000.0,0.0,,0.985,0.0,1894.0,0.039,264200.0,,,0.306358381503,0.271676300578,0.317919075144,,0.0886319845857,0.0761935905821,0.0699803793329,0.248201438849,0.169555264879,0.1290058862,0.0984303466318,0.0554283845651,0.15320470896,0.242330337775,0.284474744345,0.177874186551,0.105361016424,0.114657576697,0.0753021382089,,,,,,,0.550284629981,0.066413662239,0.368121442125,0.860759493671,0.139240506329,0.26478535,0.73521465,0.0703096539162,0.0422586520947,0.198360655738,0.170491803279,0.185245901639,0.226958105647,0.0927140255009,0.0136612021858,1978.0,0.550284629981,1520.0,0.26478535,0.73521465,0.368121442125,27.5977688255,1.82,0.139240506329,39.0,32463.0,0.185245901639,0.226958105647,Seattle,343998.0,47.707712,-122.321105,Northgate,Washington,http://www.zillow.com/local-info/WA-Seattle/Northgate/r_343998/,234300.0,343998
0.108,,0.0,,0.0,439400.0,554900.0,663600.0,367200.0,144900.0,0.0,265200.0,564600.0,267.0,,0.0,0.091,1743.0,0.066,508000.0,,,,,,,,0.0553799279682,0.0657972367274,0.0946363628358,0.169010487755,0.198862285468,0.13555710147,0.092285203547,0.188471394229,0.220832232109,0.20479840249,0.287786685461,0.0787302146654,0.153231727014,0.0546207382609,,,,,,,0.857638888889,0.135416666667,,0.894598221775,0.105401778225,0.03106835,0.96893165,0.0624356480952,0.110732944362,0.200511001792,0.176886702513,0.0754585669069,0.274377454906,0.0770792815467,0.022518399878,1949.0,0.857638888889,1520.0,0.03106835,0.96893165,0.648794248438,26.9768302352,1.55543081061,0.105401778225,46.0,12254.8769554,0.0754585669069,0.274377454906,Seattle,271893.0,47.596945,-122.324714,International District,Washington,http://www.zillow.com/local-info/WA-Seattle/International-District/r_271893/,,271893
0.108,,0.0,,0.0,439400.0,554900.0,663600.0,367200.0,0.0,0.0,295000.0,564600.0,0.0,,0.0,0.0,2946.0,0.123,508000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95703125,,,,,,,,,,,,,,,1949.0,0.95703125,1520.0,0.48412441,0.51587559,0.648794248438,26.6363786935,2.08,0.181808339939,37.0,45736.0,0.187486853579,0.230033266827,Seattle,271987.0,47.622162,-122.34237,South Lake Union,Washington,http://www.zillow.com/local-info/WA-Seattle/South-Lake-Union/r_271987/,,271987
0.076,,0.0,,0.0,416600.0,465300.0,576800.0,367200.0,0.0,325.0,0.0,476900.0,0.0,,0.05,0.0,3506.0,0.081,452400.0,0.0682839173405,0.122192273136,0.4474393531,0.0575022461814,0.209344115004,,0.0934411500449,0.090646591338,0.0966397489462,0.173956201893,0.206336514909,0.165655787524,0.099279207113,0.0594838550612,0.108002093215,0.253043425005,0.284849065404,0.196330396247,0.130536009008,0.0918597548049,0.043381349531,0.302497687327,0.243293246993,0.154486586494,0.0712303422756,0.199814986124,0.023126734505,0.206896551724,0.0557029177717,0.737400530504,0.815474320588,0.184525679412,0.58025415,0.41974585,0.0671448426648,0.0593585705205,0.215029621542,0.225145359388,0.175850624616,0.193217334381,0.0516247750351,0.0126288718533,1949.0,0.206896551724,1400.0,0.58025415,0.41974585,0.737400530504,27.1596082908,2.15196223316,0.184525679412,38.0,46550.4236176,0.175850624616,0.193217334381,Seattle,250383.0,47.696053,-122.371382,Crown Hill,Washington,http://www.zillow.com/local-info/WA-Seattle/Crown-Hill/r_250383/,422100.0,250383
0.076,,0.0,,0.0,549000.0,660200.0,774400.0,367200.0,0.0,352.0,450000.0,686700.0,0.0,,0.075,0.0,5195.0,0.053,675100.0,0.0234604105571,0.242424242424,0.442815249267,0.136852394917,0.0821114369501,,0.069403714565,0.0837269214255,0.0794332331473,0.0871618720481,0.142550450837,0.194933447832,0.178617432374,0.089738085015,0.143838557321,0.276281494353,0.274543874891,0.185925282363,0.163336229366,0.0903562119896,0.00955690703736,0.13431372549,0.183333333333,0.311764705882,0.248039215686,0.0705882352941,0.0509803921568,0.0394133822181,0.0861594867094,0.874427131072,0.754502369668,0.245497630332,0.8372549,0.1627451,0.0612444879961,0.0411562959334,0.3086722195,0.323370896619,0.0970112689858,0.113179813817,0.0342969132778,0.0210681038707,1948.0,0.0394133822181,2020.0,0.8372549,0.1627451,0.874427131072,25.8679409209,2.28,0.245497630332,43.0,63207.0,0.0970112689858,0.113179813817,Seattle,344009.0,47.696701,-122.397188,North Beach,Washington,http://www.zillow.com/local-info/WA-Seattle/North-Beach/r_344009/,635800.0,344009
0.114,,0.0,,0.0,546300.0,892400.0,1409200.0,367200.0,0.0,468.0,0.0,1211000.0,0.0,,0.021,0.0,7965.0,0.059,1072800.0,,0.0700808625336,0.653638814016,0.11051212938,0.0970350404312,,0.0619946091644,0.157761492338,0.111792138574,0.0954030646236,0.160559626915,0.152964690207,0.142838107928,0.0666222518321,0.112058627582,0.318385650224,0.256566303652,0.188340807175,0.1066623959,0.109224855862,0.0208199871877,0.116373477672,0.112313937754,0.192151556157,0.267929634641,0.0852503382949,0.221921515561,0.10582010582,0.0449735449734,0.849206349206,0.654377880184,0.345622119816,0.73496365,0.26503635,0.0554233253995,0.0221013260796,0.342740564434,0.323359401564,0.0924855491329,0.115946956817,0.0370622237334,0.0108806528392,1950.0,0.10582010582,2390.0,0.73496365,0.26503635,0.849206349206,24.6418962204,2.48,0.345622119816,37.0,81866.0,0.0924855491329,0.115946956817,Seattle,272026.0,47.670199,-122.262975,Windermere,Washington,http://www.zillow.com/local-info/WA-Seattle/Windermere/r_272026/,967300.0,272026
0.108,,0.0,,0.0,439400.0,554900.0,663600.0,367200.0,397800.0,0.0,0.0,564600.0,0.0,,0.884,0.0,2848.0,0.0,508000.0,,,,,,,,0.069416981339,0.0632029205772,0.132967738903,0.21364711781,0.179377340457,0.149319210943,0.0642464315372,0.127822258433,0.27920993352,0.304703038295,0.175935388165,0.11455963958,0.0719630789517,0.0536289214878,,,,,,,,,,0.826768382264,0.173231617736,0.5740734,0.4259266,0.0716500402055,0.063580851654,0.246858178217,0.24811525807,0.124356097715,0.171004996717,0.0625028530094,0.0119317244116,1949.0,0.249622896546,1520.0,0.5740734,0.4259266,0.648794248438,27.2406790836,1.89187264159,0.173231617736,42.0,57090.3617077,0.124356097715,0.171004996717,Seattle,271892.0,47.566395,-122.347363,Industrial District,Washington,http://www.zillow.com/local-info/WA-Seattle/Industrial-District/r_271892/,,271892
0.125,,0.0,,0.0,490000.0,734700.0,878200.0,367200.0,0.0,356.0,0.0,753200.0,0.0,,0.059,0.0,5547.0,0.059,746400.0,0.0267094017094,0.139957264957,0.620726495726,0.138888888889,0.0480769230769,,0.025641025641,0.115704562642,0.0957902697252,0.0655407108646,0.154272750189,0.204940761281,0.124527350643,0.085202924124,0.154020670532,0.24307518372,0.325607687959,0.196721311475,0.131147540984,0.0604861503674,0.0429621254946,0.0862998921251,0.143473570658,0.28263214671,0.343042071197,0.0981661272923,0.0453074433656,0.0166493236212,0.0686784599374,0.914672216441,0.744105807936,0.255894192064,0.77613636,0.22386364,0.0574954846478,0.0391330523781,0.308549066827,0.295906080674,0.117399157134,0.109271523179,0.0632149307646,0.00903070439494,1954.0,0.0166493236212,2200.0,0.77613636,0.22386364,0.914672216441,27.8829847371,2.23,0.255894192064,42.0,61329.0,0.117399157134,0.109271523179,Seattle,344005.0,47.696054,-122.382179,Olympic Manor,Washington,http://www.zillow.com/local-info/WA-Seattle/Olympic-Manor/r_344005/,667800.0,344005
0.108,,0.0,,0.0,439400.0,554900.0,663600.0,367200.0,249000.0,0.0,0.0,564600.0,143.0,,0.0,0.091,2517.0,0.073,508000.0,0.42523364486,0.18691588785,0.161214953271,,0.0327102803738,0.0607476635514,0.121495327103,0.0760769935839,0.0659945004583,0.21906507791,0.186067827681,0.186067827681,0.138405132906,0.0614115490376,0.0669110907424,0.390953150242,0.148626817447,0.135702746365,0.0904684975767,0.192245557351,0.0420032310178,0.274647887324,0.183098591549,0.12441314554,0.0657276995305,0.307511737089,0.0305164319248,0.105032822757,0.194748358862,0.700218818381,0.855311355311,0.144688644689,0.34476534,0.65523466,0.0643863179074,0.118712273642,0.138832997988,0.157947686117,0.136820925553,0.339034205231,0.0372233400402,0.00704225352113,1919.0,0.105032822757,1260.0,0.34476534,0.65523466,0.700218818381,22.3021001616,1.94,0.144688644689,38.0,33654.0,0.136820925553,0.339034205231,Seattle,250714.0,47.540345,-122.316845,Georgetown,Washington,http://www.zillow.com/local-info/WA-Seattle/Georgetown/r_250714/,,250714
0.079,,0.0,,0.0,458500.0,653300.0,954000.0,367200.0,0.0,365.0,675000.0,685700.0,0.0,,0.042,0.0,5454.0,0.051,684200.0,,0.0698689956331,0.827510917031,0.0524017467248,0.0294759825327,,0.0174672489082,0.102990616847,0.103160995079,0.128010761049,0.177896045587,0.183008904783,0.10888025964,0.0663691264562,0.129683290558,0.283421484111,0.28827637484,0.189085907813,0.130785795971,0.0647715516722,0.0436588855931,0.125545851528,0.199781659389,0.234716157205,0.300218340611,0.0687772925764,0.0709606986899,,0.0539112050739,0.942917547569,0.785774317986,0.214225682014,0.65176756,0.34823244,0.0716294491499,0.0429179357583,0.25652996247,0.260083369079,0.146799997959,0.154605605786,0.0556208090709,0.0118128707281,1949.0,0.249622896546,2060.0,0.65176756,0.34823244,0.942917547569,27.3273934024,2.18209601442,0.214225682014,39.0,52163.1711591,0.146799997959,0.154605605786,Seattle,344006.0,47.705359,-122.377348,Blue Ridge,Washington,http://www.zillow.com/local-info/WA-Seattle/Blue-Ridge/r_344006/,644100.0,344006
