id,latitude,longitude,name,url,zindex,Census Summary-RelationshipStatus: Divorced-Female,Census Summary-AgeDecade: 60s,Affordability Data: Percent Listing Price Reduction,Census Summary-HomeSize: <1000sqft,Affordability Data: Foreclosures,Affordability Data: Median Sale Price,BuiltYear: 1900-1919,People Data: Single Females,BuiltYear: <1900,Homes & Real Estate Data: Owners,Affordability Data: Homes For Sale By Owner,Census Summary-HomeType: Condo,Affordability Data: Property Tax,Census Summary-AgeDecade: 30s,Census Summary-HomeSize: 1800-2400sqft,Affordability Data: Median List Price Per Sq Ft,People Data: Homes With Kids,Affordability Data: Percent Homes Decreasing,Census Summary-Household: WithKids,Census Summary-RelationshipStatus: Widowed-Female,Affordability Data: Zillow Home Value Index,city,Homes & Real Estate Data: Renters,People Data: Average Commute Time (Minutes),Census Summary-AgeDecade: 20s,People Data: Median Age,Affordability Data: Median Condo Value,Census Summary-CommuteTime: 30-45min,BuiltYear: >2000,Census Summary-HomeType: SingleFamily,Homes & Real Estate Data: Median Home Size (Sq. Ft.),state,Affordability Data: Median 3-Bedroom Home Value,Affordability Data: Median Single Family Home Value,People Data: Single Males,Affordability Data: Homes Recently Sold,Homes & Real Estate Data: Single-Family Homes,Census Summary-RelationshipStatus: Divorced-Male,Census Summary-AgeDecade: 10s,Affordability Data: Median 2-Bedroom Home Value,Census Summary-HomeType: Other,Census Summary-RelationshipStatus: Married-Female,Census Summary-RelationshipStatus: Married-Male,Census Summary-CommuteTime: 10-20min,Homes & Real Estate Data: Avg. Year Built,Census Summary-RelationshipStatus: Single-Female,Homes & Real Estate Data: Condos,Census Summary-HomeSize: >3600sqft,People Data: Median Household Income,Affordability Data: Homes For Sale,Census Summary-CommuteTime: 45-60min,Census Summary-Occupancy: Rent,BuiltYear: 1920-1939,People Data: Average Household Size,Census Summary-RelationshipStatus: Widowed-Male,Census Summary-AgeDecade: 0s,Census Summary-Occupancy: Own,Census Summary-CommuteTime: >=60min,BuiltYear: 1960-1979,Census Summary-RelationshipStatus: Single-Male,Census Summary-HomeSize: 1000-1400sqft,BuiltYear: 1940-1959,BuiltYear: 1980-1999,Affordability Data: Median List Price,Census Summary-CommuteTime: <10min,Census Summary-HomeSize: 2400-3600sqft,Affordability Data: Turnover (Sold Within Last Yr.),Affordability Data: Median Value Per Sq Ft,Census Summary-AgeDecade: >=70s,Affordability Data: Median 4-Bedroom Home Value,Census Summary-AgeDecade: 40s,Affordability Data: New Construction,Census Summary-AgeDecade: 50s,Census Summary-Household: NoKids,Affordability Data: 1-Yr. Change,Census Summary-HomeSize: 1400-1800sqft,Census Summary-CommuteTime: 20-30min
251170,47.683235,-122.384852,Loyal Heights,http://www.zillow.com/local-info/WA-Seattle/Loyal-Heights/r_251170/,522500,0.0823515644573307,0.047024848002197,0,0.1703314735805,,604500,0.2577589023195,0.146046540877708,0.0160078405749,0.66799711,,0.0393752033843,4431,0.222670537881401,0.1811617984903,399,0.236711354796647,0.01,0.236711354796647,0.0497453578533666,574200,Seattle,0.33200289,28.357334294560474,0.134972306280222,38,422600,0.21402307736232,0.0398562561254,0.9163683696713,1450,Washington,599400,580300,0.180992294717641,0,0.9163683696713,0.0484255372956364,0.0819434646141688,501300,0.0442564269442,0.245435384912987,0.238009660504744,0.237339596996598,1929,0.146046540877708,0.0393752033843,0.0170659665244,53427.5772068954,0,0.14900322213262,0.33200289,0.3038222803005,2.17066086426185,0.00899365938058657,0.108508545211604,0.66799711,0.0507226496277392,0.0421430904933,0.180992294717641,0.2901214309156,0.3005553740607,0.0398562561254,0,0.0826560336662096,0.0594026911716,0.059,0,0.104549565781177,642700,0.191256244264469,,0.109074487964761,0.763288645203353,0.125,0.2792911060059,0.266255420214513
271921,47.606068,-122.309628,Minor,http://www.zillow.com/local-info/WA-Seattle/Minor/r_271921/,450500,0.073693148139248,0.049079245311549,0,0.2029881504379,,481400,0.3361097501224,0.235214644644164,0.1151396374326,0.29194202,,0.3423130515559,3649,0.207447388416568,0.17362184441,364,0.103795056220437,0.057,0.103795056220437,0.0405543144168638,499600,Seattle,0.70805798,25.42160038962575,0.252687263970847,35,373000,0.192459971945208,0.2263596276335,0.4203437064561,1514,Washington,547100,559600,0.319789331995212,0,0.4203437064561,0.0473841085669921,0.116114662442871,402600,0.2373432419878,0.126235604815239,0.144515398646685,0.29602244631704,1927,0.235214644644164,0.3423130515559,0.0473982483256,30048.1381927038,0,0.0742418330538098,0.70805798,0.0945614894659,2.10398993370857,0.0126134487755964,0.0799697580264088,0.29194202,0.0486554155713099,0.0333170014698,0.319789331995212,0.2230808861411,0.0313571778539,0.1631553160215,0,0.118964983658503,0.0984028851107,0.093,0,0.0956617132834089,626200,0.127521783671602,,0.0715181848767451,0.896204943779563,0.125,0.2364760432766,0.26965534945413
344008,47.666069,-122.368621,West Woodland,http://www.zillow.com/local-info/WA-Seattle/West-Woodland/r_344008/,485800,0.0773288744798215,0.0487948847187293,0,0.1724137931034,,539000,0.2661326212728,0.21589391081202,0.0320427236315,0.38179874,,0.1970030850594,4143,0.23903477242376,0.1459919390953,394,0.151823739380295,0.009,0.151823739380295,0.0543794654993726,538700,Seattle,0.61820126,25.963452412361836,0.215008557164006,38,500900,0.180538982089339,0.1553182020471,0.589246364037,1490,Washington,551000,564800,0.225967366605057,0,0.589246364037,0.0552751606181396,0.0651746186557201,489700,0.21375055090339998,0.180908797132994,0.181288618760941,0.297409741119118,1941,0.21589391081202,0.1970030850594,0.0443349753694,44276.3266585251,0,0.109339135441549,0.61820126,0.1806853582554,1.8946969503621,0.00895780609165499,0.068225329227292,0.38179874,0.0459121167344185,0.0956831330663,0.225967366605057,0.2651141961486,0.2069425901201,0.0631953716065,0,0.107686425853711,0.0971786833855,0.065,0,0.0881233419368939,627800,0.174091809085015,,0.101546686788584,0.848176260619705,0.122,0.2718316166592,0.259113598761865
250017,47.668328,-122.384536,Ballard,http://www.zillow.com/local-info/WA-Seattle/Ballard/r_250017/,397200,0.0854375513590899,0.0611431851755522,0,0.3870487532564,,370500,0.1152891096133,0.197726979090431,0.0418588151826,0.35028618,,0.6447876447876,2913,0.222130722421361,0.0774097506512,410,0.149933859172205,0.045,0.149933859172205,0.0632616593158969,431700,Seattle,0.64971382,26.56776121676753,0.210411237406907,39,369300,0.189151878627933,0.4749911316069,0.1684801684801,1197,Washington,534000,568700,0.218182040689239,0,0.1684801684801,0.0602982799519792,0.0614721332267584,446200,0.18673218673199998,0.178297193386233,0.186687382837076,0.266281330068427,1995,0.197726979090431,0.6447876447876,0.0714551544473,41202.9453206937,0,0.124736443955555,0.64971382,0.0415040794608,1.82278897942217,0.0101089133700551,0.0698273234810158,0.35028618,0.0482377198229543,0.1106775452288,0.218182040689239,0.2177149237067,0.053210358283,0.1624689606243,0,0.116523248268039,0.0684778563453,0.115,0,0.114872901061,663600,0.159760457231474,,0.100382039995932,0.850066140827795,0.102,0.161518422032,0.255069379257092
271839,47.5648,-122.286003,Columbia City,http://www.zillow.com/local-info/WA-Seattle/Columbia-City/r_271839/,379000,0.0669628880688554,0.0604631839470678,0,0.1862464183381,,464100,0.3084905660377,0.187785807034382,0.0198113207547,0.54817448,,0.153400309119,2949,0.173231628470494,0.2115568290353,296,0.305729792544271,0.04,0.305729792544271,0.0430331514775144,428600,Seattle,0.45182552,30.24621132415124,0.130472540130454,35,394700,0.247805997351311,0.2141509433962,0.6553323029366,1520,Washington,440300,437900,0.197167719651206,0,0.6553323029366,0.0481473117672519,0.158334217332918,366800,0.1912673879443,0.216097062763353,0.231780416369419,0.208135184003525,1947,0.187785807034382,0.153400309119,0.031041069723,43063.9886051706,0,0.090963480618806,0.45182552,0.1122641509433,2.70941550533708,0.00902564286801853,0.125847829505302,0.54817448,0.101789135369404,0.1127358490566,0.197167719651206,0.2440305635148,0.1514150943396,0.0811320754716,0,0.0886499533086057,0.0859598853868,0.073,0,0.0733953872617422,480800,0.165202126647181,,0.11305308670484,0.694270207455729,0.137,0.2234957020057,0.262656249348349
343997,47.576466,-122.398842,Alki,http://www.zillow.com/local-info/WA-Seattle/Alki/r_343997/,568600,0.081253938839956,0.0598389922327595,0,0.1573698971642,,525800,0.1064582718961,0.136516246125215,NA,0.5739815,,0.3591608391608,4562,0.205492985836082,0.2034901838578,407,0.177044347123257,0.115,0.177044347123257,0.0517203744587992,627100,Seattle,0.4260185,28.599325813673072,0.136939655685669,41,497100,0.203686883688118,0.0846358006487,0.4973426573426,1580,Washington,710800,703900,0.158098360994453,0,0.4973426573426,0.0631762648048472,0.0668034915752425,536200,0.1434965034964,0.252277869438173,0.247312917096277,0.236108480858587,1959,0.136516246125215,0.3591608391608,0.051729510751,56978.0830047028,0,0.148898778988108,0.4260185,0.111766440578,1.96217939360763,0.00964402824227996,0.0839879134373972,0.5739815,0.0565527316465001,0.1961073429666,0.158098360994453,0.2480523527578,0.2742553818932,0.2253022707166,0,0.0779992074444406,0.1315051417887,0.077,0,0.13047374679671,833400,0.183297079190405,,0.133166135245735,0.822955652876743,0.111,0.198504206918,0.276753917374247
250146,47.538786,-122.275961,Brighton,http://www.zillow.com/local-info/WA-Seattle/Brighton/r_250146/,324700,0.052587373323638,0.0619293966020317,0,0.1768786127167,,375000,0.2366148531951,0.152748522153362,0.006332757628,0.57567379,,0.0716630196936,2577,0.145342935926476,0.2294797687861,238,0.341244252163826,0.064,0.341244252163826,0.0595753275194196,350500,Seattle,0.42432621,29.993724730416613,0.14228197107606,36,297600,0.228506345569198,0.132412204951,0.8293216630196,1510,Washington,344700,358300,0.19320052479575,0,0.8293216630196,0.0335479506272839,0.149295984998714,297300,0.0990153172865,0.251303846968087,0.245201113881102,0.224534993567668,1952,0.152748522153362,0.0716630196936,0.0190751445086,41107.5875270056,0,0.146213978856115,0.42432621,0.0990213010938,3.14967686126476,0.011835340731358,0.140525321584538,0.57567379,0.0717724492023546,0.1801957397812,0.19320052479575,0.2653179190751,0.2740356937248,0.0713874496257,0,0.0609199667698496,0.079190751445,0.06,0,0.106903523255589,387000,0.152718568240087,,0.101002298316504,0.658755747836174,0.116,0.2225433526011,0.268052266034815
271849,47.607346,-122.335089,Downtown,http://www.zillow.com/local-info/WA-Seattle/Downtown/r_271849/,563000,0.0670892762810354,0.0924413907534817,0,NA,,723300,0.1024416135881,0.14881926013616,NA,0.20027529,,0.9721492380451,4466,0.214949017222527,NA,621,0.0223877443747539,0.274,0.0223877443747539,0.023068502218064,600300,Seattle,0.79972471,22.057657280388334,0.169172617329696,44,600700,0.136606485515322,0.4543524416135,NA,1520,Washington,554900,564600,0.293660643631048,0,0.6487942484377,0.113755603502229,0.0259780965947001,1006000,0.0267997898055,0.164178107039887,0.174539680115072,0.343624692959053,1989,0.14881926013616,0.9721492380451,NA,25758.9738945994,0,0.0624573632415419,0.79972471,NA,1.31424702235275,0.0148889270765046,0.0221423628244159,0.20027529,0.0360388959809438,0.0095541401273,0.293660643631048,NA,NA,0.4288747346072,0,0.191444955522684,NA,0.08,0,0.101802112136249,663600,0.20575794533769,,0.167756457801239,0.977612255625246,0.082,NA,0.229827606780455
271856,47.637701,-122.350191,East Queen Anne,http://www.zillow.com/local-info/WA-Seattle/East-Queen-Anne/r_271856/,667300,0.0671213267708202,0.0434801359473671,0,0.2397841171935,,476700,0.3073577383109,0.243290028463664,0.0173976078289,0.34005461,,0.4311377245508,5427,0.241136229658563,0.1904394757131,460,0.077334906778147,0.096,0.077334906778147,0.0488743832207221,699300,Seattle,0.65994539,24.60367029920017,0.266106023547227,39,408300,0.184803638332717,0.0724900326205,0.4600211342021,1620,Washington,893700,986300,0.267274985936119,0,0.4600211342021,0.0455892022986634,0.0321296895850964,544700,0.1088411412468,0.157436592336323,0.159415538626665,0.317254852316497,1927,0.243290028463664,0.4311377245508,0.0678488820354,51462.4267162428,0,0.0861396534559752,0.65994539,0.2185574483508,1.61661733043919,0.0109979423470219,0.0482190680431956,0.34005461,0.0371835500854208,0.1736136281261,0.267274985936119,0.1769468003084,0.0652410293584,0.1453425154041,0,0.128952935011149,0.1665381649961,0.072,0,0.100525460197175,1096500,0.158508387080448,,0.109895005940927,0.922665093221853,0.064,0.1434078643022,0.24566537079824
343999,47.699483,-122.336865,North College Park,http://www.zillow.com/local-info/WA-Seattle/North-College-Park/r_343999/,388200,0.0567557583954141,0.0433668736863272,0,0.2287518212724,,390800,0.049543049543,0.223807499144364,NA,0.37659343,,0.4447069943289,3255,0.203664148656815,0.1083050024283,310,0.171576962176184,0.024,0.171576962176184,0.0296657816295238,418200,Seattle,0.62340657,27.791381374646217,0.278369761115259,35,370500,0.223381873349654,0.2683982683982,0.4404536862003,1330,Washington,436600,478900,0.257966917402062,0,0.4404536862003,0.0462551771657402,0.0786906939413928,356600,0.1148393194706,0.190983175247908,0.185751052772036,0.30116154084004,1978,0.223807499144364,0.4447069943289,0.0315687226809,39012.5392446788,0,0.127271014827619,0.62340657,0.1043771043771,2.05009548621226,0.0088146382429525,0.077589282765875,0.37659343,0.0423952129890563,0.1596921596921,0.257966917402062,0.3525983487129,0.1928811928811,0.2227032227032,0,0.0474488766863144,0.0616804273919,0.068,0,0.0719788647182495,549300,0.167638942247931,,0.0787014328681499,0.828423037823816,0.095,0.2064108790675,0.258341481307317
344033,47.543744,-122.368502,High Point,http://www.zillow.com/local-info/WA-Seattle/High-Point/r_344033/,322800,0.0656206537610411,0.0423502700078128,0,NA,,387000,NA,0.211159318361828,NA,0.35191599,,NA,2566,0.18356381922607,NA,261,0.27232566386235,0.013,0.27232566386235,0.0360949168862683,353300,Seattle,0.64808401,29.786278010367887,0.147103983536557,30,332900,0.256424701577828,NA,NA,1520,Washington,370400,377300,0.216455259143582,0,0.6487942484377,0.0519608088141917,0.170842250030529,335400,NA,0.216186739033644,0.192307829617998,0.244999877530101,1949,0.211159318361828,0.2496228965463,NA,29811.1161319798,0,0.110692454051836,0.64808401,NA,2.82067769860153,0.0102144743814475,0.190429168014143,0.35191599,0.0836261442270232,NA,0.216455259143582,NA,NA,NA,0,0.0742883921181146,NA,0.097,0,0.041573177458638,406800,0.145254612462854,,0.0788827192633963,0.72767433613765,0.112,NA,0.229968430495097
251704,47.511649,-122.257974,Rainier Beach,http://www.zillow.com/local-info/WA-Seattle/Rainier-Beach/r_251704/,296000,0.0705918538296424,0.0719009838964041,0,0.1118170266836,,372700,0.1775147928994,0.156431600439768,0.0063398140321,0.71043714,,0.015197568389,2315,0.158806188277387,0.2990258365099,197,0.319880767069027,0.008,0.319880767069027,0.0504113990120999,333800,Seattle,0.28956286,30.84609911984588,0.128639614577163,36,367200,0.231104902792127,0.0625528317836,0.8685410334346,1760,Washington,323800,335700,0.182423427020474,0,0.8685410334346,0.0403203831503176,0.145362924833891,276600,0.1162613981762,0.239162240291463,0.249420644727489,0.227623378092994,1952,0.156431600439768,0.015197568389,0.0203303684879,46395.1761347,0,0.153679849628701,0.28956286,0.0874894336432,2.8741026004234,0.0112384515287473,0.135517893052865,0.71043714,0.0839275243258496,0.1948436179205,0.182423427020474,0.2079627276577,0.3613693998309,0.1098901098901,0,0.052011098554043,0.1634900465904,0.057,0,0.0868597582476218,367700,0.166840618862411,,0.106072018252257,0.680119232930972,0.148,0.1965268953833,0.251653246606285
344029,47.527126,-122.341404,Highland Park,http://www.zillow.com/local-info/WA-Seattle/Highland-Park/r_344029/,287200,0.0734885708182012,0.0478661087866109,0,0.3052631578947,,326500,0.1025385764061,0.139286477248451,NA,0.64641389,,0.040546911834,2323,0.204518828451883,0.160902255639,243,0.291116173120729,0.01,0.291116173120729,0.0316171758171331,313600,Seattle,0.35358611,27.91917483936423,0.143933054393305,33,367200,0.237064592492391,0.0716774514683,0.8807166430928,1300,Washington,323800,315900,0.183721427045503,0,0.8807166430928,0.0457167271950438,0.135230125523013,266900,0.07873644507300001,0.242469557786798,0.277504806665242,0.230639161312141,1951,0.139286477248451,0.040546911834,0.0140350877192,46838,0,0.084545147108556,0.35358611,0.1423593827775,2.72,0.00619525742362743,0.148284518828452,0.64641389,0.0656070341562394,0.1727227476356,0.183721427045503,0.2561403508771,0.3822797411647,0.1284221005475,0,0.100439634764964,0.0686716791979,0.061,0,0.0614225941422594,364000,0.155481171548117,,0.10326359832636,0.708883826879271,0.119,0.1924812030075,0.281704430165709
252056,47.677581,-122.401052,Sunset Hill,http://www.zillow.com/local-info/WA-Seattle/Sunset-Hill/r_252056/,612800,0.0831434188794599,0.0610217573035724,0,0.1197761194029,,665100,0.2271880819366,0.148911188432307,0.0108007448789,0.55570287,,0.1301319648093,4999,0.205030045648554,0.2246268656716,418,0.214092443512785,0.063,0.214092443512785,0.0513283311134973,655800,Seattle,0.44429713,28.152813376959894,0.149956638223714,39,367200,0.220078179013409,0.0536312849162,0.8093841642228,1630,Washington,668900,668700,0.184155873764814,0,0.8093841642228,0.0528530407386322,0.0680078560064944,591400,0.060483870967599995,0.232412576348493,0.237594545034064,0.222824112427832,1939,0.148911188432307,0.1301319648093,0.0287313432835,49229.8996514088,0,0.155085590940059,0.44429713,0.2402234636871,2.00654805830579,0.00960102568873335,0.0983539923167242,0.55570287,0.0462117900146026,0.1128491620111,0.184155873764814,0.2440298507462,0.296834264432,0.0584729981378,0,0.0987934621780409,0.1440298507462,0.052,0,0.12067787308795799,763500,0.188636093179292,,0.108315744233691,0.785907556487215,0.083,0.2339552238805,0.257006865426056
271913,47.703815,-122.279031,Matthews Beach,http://www.zillow.com/local-info/WA-Seattle/Matthews-Beach/r_271913/,556700,0.0593357278236885,0.0902483005193931,0,0.0798734677738,,484000,0.0150019739439,0.121054035429952,NA,0.82136798,,NA,4589,0.141773612952855,0.2953736654804,311,0.30081377385438,0.056,0.30081377385438,0.0348564303762592,585700,Seattle,0.17863202,28.711647029802382,0.097756269972975,41,367200,0.209507656200486,0.0422424003158,0.953363914373,1980,Washington,543600,586600,0.139711156517068,0,0.953363914373,0.030135377150376,0.106778836140511,433800,0.044342507645199994,0.299584772314283,0.307623990107897,0.24723421425004,1953,0.121054035429952,0.2496228965463,0.0490312376433,68344.6664262413,0,0.128957349676297,0.17863202,0.1464666403474,2.46456498527915,0.00769851028047584,0.10894461888609,0.82136798,0.0703690319995619,0.232135807343,0.139711156517068,0.1403716884143,0.4512435846821,0.1125148045795,0,0.0844492043290193,0.2514827995255,0.05,0,0.134654683326689,646800,0.187455781693743,,0.132387896507744,0.69918622614562,0.075,0.1830763147489,0.259482543544596
344022,47.537448,-122.387363,Gatewood,http://www.zillow.com/local-info/WA-Seattle/Gatewood/r_344022/,446800,0.07560010737474,0.0621128850499828,0,0.2203773584905,,449500,0.1994058670627,0.123367381563412,NA,0.67277661,,0.1007976794778,3787,0.19372340275784,0.2105660377358,332,0.206548371138432,0.049,0.206548371138432,0.0485212704613755,480500,Seattle,0.32722339,28.744945683617626,0.115614524939359,40,290700,0.219097444645721,0.0579279613813,0.8372008701957,1500,Washington,519700,497600,0.139891811628216,0,0.8372008701957,0.0488049629073283,0.0730550864192088,406800,0.0620014503262,0.273807744356893,0.274320424839069,0.23679152023117,1942,0.123367381563412,0.1007976794778,0.0264150943396,56844.2376174812,0,0.149489098948273,0.32722339,0.1830672112885,2.08359065497796,0.0156862968689661,0.101298791323579,0.67277661,0.0572498090934752,0.0824359450427,0.139891811628216,0.2301886792452,0.3668770887486,0.1099145933902,0,0.0816932270573177,0.0988679245283,0.069,0,0.129314885053701,598700,0.198852223511517,,0.126028200944812,0.793451628861569,0.084,0.2094339622641,0.255678900024043
250478,47.525357,-122.270274,Dunlap,http://www.zillow.com/local-info/WA-Seattle/Dunlap/r_250478/,277100,0.0644041434557027,0.0663036837248596,0,0.2275054864667,,0,0.1260086902545,0.179196880051011,NA,0.54829449,,0.2622093023255,2240,0.145066173661915,0.2136064374542,234,0.285780762499404,0.056,0.285780762499404,0.0518286202925199,298100,Seattle,0.45170551,31.309525369943774,0.150059722704234,35,222900,0.234374734511878,0.072625698324,0.6383720930232,1450,Washington,335700,339800,0.201192718141871,0,0.6383720930232,0.0432901984238788,0.142824106043459,269600,0.0994186046511,0.221499325296202,0.22490250159408,0.218738748360548,1960,0.179196880051011,0.2622093023255,0.0248719824433,41417.5463234835,0,0.170262741204808,0.45170551,0.1024208566108,2.81637533579059,0.0136856127447346,0.138678286260802,0.54829449,0.0908764324221983,0.3600248292985,0.201192718141871,0.2501828822238,0.2513966480446,0.0850403476101,0,0.0649745010036968,0.0943672275054,0.051,0,0.0764107770614359,367900,0.174796533657374,,0.105860716885919,0.714219237500596,0.097,0.1770299926847,0.220772842496871
344020,47.564801,-122.38521,Junction,http://www.zillow.com/local-info/WA-Seattle/Junction/r_344020/,458300,0.0752145112104167,0.0560116384186718,0,0.2325783972125,,532000,0.1784788245462,0.152799293919815,NA,0.58899963,,0.1906183368869,3825,0.215954565404031,0.1881533101045,358,0.227414142659737,0.018,0.227414142659737,0.0587742884163741,503900,Seattle,0.41100037,26.537417838696907,0.133950225476876,39,363500,0.164011900519939,0.1408815903197,0.7547974413646,1410,Washington,547400,539500,0.172689159512877,0,0.7547974413646,0.0456193225909994,0.0796983383429591,445600,0.054584221748299994,0.235407068098777,0.249880400084776,0.283190947122089,1946,0.152799293919815,0.1906183368869,0.0248257839721,54171.0350848117,0,0.124427136440472,0.41100037,0.1845289541918,2.05543580027219,0.00961595616596492,0.104035153060243,0.58899963,0.0481273202746539,0.0635263612791,0.172689159512877,0.2626306620209,0.3392394122731,0.0933448573898,0,0.093990311408446,0.074912891986,0.07,0,0.115228038517291,606700,0.186236031187325,,0.108886009592603,0.772585857340263,0.113,0.2125435540069,0.2862523842344
272018,47.633342,-122.366405,West Queen Anne,http://www.zillow.com/local-info/WA-Seattle/West-Queen-Anne/r_272018/,703100,0.0896856018516886,0.0442709455951636,0,0.1691022964509,,881400,0.4046769718588,0.21147233588403,0.0269520412207,0.46153929,,0.3368176538908,5554,0.23394984370152,0.1895615866388,457,0.145819075564422,0.086,0.145819075564422,0.0379756441125183,724100,Seattle,0.53846071,25.537688925674786,0.189435525826546,38,380100,0.204986435198449,0.1030519223147,0.5180023228803,1710,Washington,870600,893300,0.223708287785172,0,0.5180023228803,0.0569338540366322,0.068314598942673,539500,0.1451800232287,0.178597031903637,0.196925664792367,0.347727232532886,1924,0.21147233588403,0.3368176538908,0.0784968684759,57927.3114159608,0,0.077196454404935,0.53846071,0.1359492667459,1.83098544954892,0.00470157963395513,0.0703457206913475,0.46153929,0.0478345837003081,0.1062227506936,0.223708287785172,0.2062630480167,0.0760998810939,0.1470471660721,0,0.0954885981387748,0.180375782881,0.059,0,0.0854155941825076,1080200,0.177818046371041,,0.130449724689201,0.854180924435578,0.057,0.1653444676409,0.226766696024647
344031,47.52674,-122.361155,South Delridge,http://www.zillow.com/local-info/WA-Seattle/South-Delridge/r_344031/,268000,0.0819724116061519,0.0406123481781377,0,0.2452934662236,,278500,0.0775151181968,0.148247978436658,NA,0.45409886,,0.2557029177718,2205,0.182439271255061,0.1212624584717,234,0.282482421277897,0.013,0.282482421277897,0.0437609005866498,289600,Seattle,0.54590114,29.80031160737471,0.186740890688259,34,228300,0.242015061023111,0.1577789994502,0.6466843501326,1210,Washington,304400,311400,0.207388615823688,0,0.6466843501326,0.0459806564135088,0.13372975708502,253000,0.0976127320954,0.234659901696528,0.225939432376724,0.263048558815892,1957,0.148247978436658,0.2557029177718,0.0265780730897,36849,0,0.123604258634121,0.54590114,0.1148982957669,2.43,0.012050103060092,0.139043522267206,0.45409886,0.0727083874318359,0.2028587135788,0.207388615823688,0.3981173864894,0.3282023089609,0.1187465640461,0,0.0423266683978187,0.0426356589147,0.069,0,0.0822368421052632,342300,0.14207995951417,,0.0931174089068826,0.717517578722103,0.106,0.1555924695459,0.256297065697221
271857,47.638485,-122.329227,Eastlake,http://www.zillow.com/local-info/WA-Seattle/Eastlake/r_271857/,428400,0.05866252814468,0.0625690365975154,0,0.3441108545034,,444200,0.1035404141616,0.233079138790777,NA,0.35718407,,0.7149380300065,3419,0.244355374038827,0.122401847575,434,0.0850037194820829,0.099,0.0850037194820829,0.0230650046676717,441700,Seattle,0.64281593,23.660131018798957,0.286957325832925,38,417600,0.164759369754075,0.2852371409485,0.0971950424005,1292,Washington,645700,699500,0.291471329496321,0,0.0971950424005,0.0611818874379877,0.0324143131567215,480600,0.1878669275928,0.171182771545836,0.156980657994365,0.373736257803252,1985,0.233079138790777,0.7149380300065,0.1008468052347,52126.1591359934,0,0.0711855700185346,0.64281593,0.1215764863059,1.65153273121569,0.00437668192236141,0.0392644169111455,0.35718407,0.0352860071535727,0.1376085504342,0.291471329496321,0.2040030792917,0.0380761523046,0.3112892451569,0,0.118882192622164,0.0623556581986,0.088,0,0.0464247381370439,663600,0.150641075743482,,0.13737371958234,0.914996280517917,0.041,0.1393379522709,0.236150602648401
344024,47.506979,-122.381278,Arbor Heights,http://www.zillow.com/local-info/WA-Seattle/Arbor-Heights/r_344024/,385500,0.0562848505819481,0.0730329504467607,0,0.2288205980066,,545000,0.0219643597181,0.113108608374761,NA,0.83334031,,0.0143540669856,3362,0.155413095848765,0.2068106312292,293,0.267829457364341,0.175,0.267829457364341,0.0459074656568836,413700,Seattle,0.16665969,29.771339406658704,0.0863415040271575,40,367200,0.196780446187351,0.0352258599254,0.9429824561403,1480,Washington,424400,416200,0.125397908362315,0,0.9429824561403,0.0400303143451626,0.112487008086543,329700,0.0398724082934,0.315864789679568,0.293460716140564,0.214640128209103,1949,0.113108608374761,0.0143540669856,0.0215946843853,59880.6759882602,0,0.159781343180659,0.16665969,0.1234977206796,2.35268088310866,0.00994534685879654,0.110010823237464,0.83334031,0.0676422760750823,0.1487774554496,0.125397908362315,0.2313122923588,0.5951098217985,0.075010360547,0,0.0601904961474191,0.1025747508305,0.053,0,0.118726349346174,509600,0.204899193494241,,0.139089075512895,0.732170542635659,0.076,0.2084717607973,0.300965310200386
271831,47.724628,-122.287479,Cedar Park,http://www.zillow.com/local-info/WA-Seattle/Cedar-Park/r_271831/,432200,0.0722923311746554,0.066612876941868,0,0.1470223325062,,307000,0.0072683222289,0.170924539792471,NA,0.37406547,,0.1922183507549,3756,0.175224645980213,0.1848635235732,287,0.223533169435073,0.082,0.223533169435073,0.0406666334098797,445800,Seattle,0.62593453,29.751377090786033,0.20963444156363,36,299000,0.243914147171435,0.1508176862507,0.691637630662,1740,Washington,449100,504700,0.218296544965799,0,0.691637630662,0.0441418560434222,0.08836631683455,345200,0.116144018583,0.214627305808543,0.222027052498963,0.252453886936131,1960,0.170924539792471,0.1922183507549,0.0700992555831,35360.2097951854,0,0.125358590340163,0.62593453,0.1792852816474,2.15428078616131,0.0170237363062669,0.115579712152514,0.37406547,0.0783428656719355,0.198667474258,0.218296544965799,0.2071960297766,0.290732889158,0.1726226529376,0,0.0653789398464875,0.2096774193548,0.067,0,0.083041901286336,618400,0.163659997223848,,0.0978801080170417,0.776466830564927,0.051,0.1687344913151,0.234551570033848
